Year,TEMP,O2,NO3
1987,-0.08,292.97,14.8
1987,-0.09,300.57,15
1987,-0.09,292.53,15
1987,-9,292.53,12
1987,7.85,272.43,12
1987,7.86,274.66,12
1987,7.85,280.02,12.1
1987,7.86,288.06,12.1
1987,7.86,275.56,12.1
1987,7.87,283.15,12.2
1987,7.7,277.79,12.1
1987,7.61,279.13,12.2
1987,7.52,279.58,12.2
1987,7,284.04,12.1
1987,6.72,281.36,12.5
1987,6.65,280.47,12.9
1987,4.42,279.58,14
1987,1.6,298.78,14.2
1987,0.45,295.65,14.3
1987,-0.22,299.23,14.5
1987,-0.45,292.08,14.7
1987,-0.59,301.46,14.8
1987,-0.66,291.64,14.8
1987,-0.8,291.64,15
1987,-0.81,293.42,14.9
1987,6.55,296.1,12.7
1987,6.55,290.3,12.7
1987,6.55,300.57,12.7
1987,6.56,285.38,12.7
1987,6.56,288.51,12.6
1987,6.56,284.04,12.7
1987,6.56,320.22,12.6
1987,6.56,291.64,12.7
1987,6.56,300.12,12.8
1987,6.6,284.04,12.8
1987,6.55,288.96,12.9
1987,6.03,301.01,13.8
1987,2.39,303.25,13.9
1987,0.62,295.21,14.3
1987,-0.12,296.1,14.4
1987,-0.38,292.97,14.6
1987,-0.51,301.46,14.6
1987,-0.62,293.42,14.8
1987,-0.68,292.08,14.8
1987,-0.78,305.03,14.9
1987,-0.78,300.57,14.8
1987,6.91,280.92,13.3
1987,6.91,282.7,13.3
1987,6.91,287.62,13.3
1987,6.92,283.15,13.3
1987,6.92,286.28,13.3
1987,6.92,287.62,13.3
1987,6.91,290.3,14.2
1987,6.86,282.26,13.3
1987,6.85,283.6,13.3
1987,6.84,285.38,13.3
1987,6.79,280.92,13.3
1987,6.37,282.7,13.3
1987,1.2,290.3,14.3
1987,-0.21,289.85,14.8
1987,-0.32,289.85,14.9
1987,7.99,279.58,12.1
1987,8,276.45,12
1987,7.99,275.11,12
1987,7.99,276.45,12.1
1987,8,282.7,12.1
1987,8,273.32,12.1
1987,8,275.56,12.1
1987,8,274.66,12.1
1987,7.95,278.68,12.1
1987,7.76,284.49,12.2
1987,7.37,292.53,13.7
1987,7.07,278.24,12.5
1987,6.76,280.02,13
1987,3.68,283.6,14.1
1987,1.02,307.71,14.1
1987,-0.06,292.53,14.2
1987,-0.37,294.76,14.5
1987,-0.58,294.76,14.6
1987,-0.67,297.44,14.6
1987,-0.78,293.42,14.7
1987,7.4,280.92,7.9
1987,7.4,281.81,8
1987,7.4,281.36,8
1987,7.41,281.81,8
1987,7.42,282.26,8
1987,7.75,279.58,8.6
1987,7.78,280.47,8.6
1987,7.79,280.02,8.7
1987,7.54,280.47,8.1
1987,7.55,290.3,8.4
1987,7.56,290.74,8
1987,7.6,288.06,8.1
1987,7.62,281.36,8.1
1987,7.64,280.92,8.2
1987,7.64,280.02,8.1
1987,7.21,284.94,7.4
1987,7.24,291.19,7.5
1987,7.23,287.17,7.5
1987,7.24,287.62,7.4
1987,7.25,284.94,7.5
1987,7.26,284.49,7.5
1987,7.26,285.83,7.5
1987,7.26,286.28,7.4
1987,-9,286.28,8
1987,6.43,291.64,8
1987,6.43,302.35,8
1987,6.43,284.49,8
1987,6.42,308.61,8
1987,6.42,291.64,8
1987,6.41,295.65,8
1987,-9,295.65,8
1987,6.33,291.64,8
1987,6.33,299.23,8
1987,6.33,300.57,8
1987,6.33,293.87,8
1987,6.34,290.74,8.1
1987,6.35,293.87,8.1
1987,-9,293.87,8.2
1987,6.16,302.35,8.2
1987,6.16,294.76,8.4
1987,6.17,298.78,8.3
1987,6.4,287.62,8.4
1987,6.46,288.96,8.1
1987,6.46,302.35,8.3
1987,6.46,292.53,8.4
1987,-9,292.53,7.7
1987,6.22,284.04,8
1987,6.22,325.58,7.7
1987,6.22,303.25,7.8
1987,6.23,291.19,7.8
1987,6.24,292.53,7.8
1987,6.28,296.1,7.8
1987,6.35,303.69,7.8
1987,6.79,287.62,7.3
1987,6.79,286.72,7.3
1987,6.79,286.72,7.3
1987,6.79,288.96,7.4
1987,6.8,285.83,7.3
1987,6.8,289.85,7.3
1987,6.8,300.57,7.3
1987,-9,300.57,6.9
1987,6.39,290.74,6.8
1987,6.39,294.31,6.9
1987,6.39,298.78,6.9
1987,6.39,291.19,6.9
1987,6.39,294.76,7
1987,6.4,298.33,7.1
1987,6.4,298.78,7.1
1987,5.49,296.55,7.2
1987,5.48,296.55,7.2
1987,5.48,296.1,7.2
1987,5.48,296.1,7.2
1987,5.48,295.65,7.2
1987,5.48,296.55,7.2
1987,5.48,297.89,7.2
1987,6.43,300.57,6.4
1987,6.43,292.08,6.5
1987,6.44,304.14,6.5
1987,6.44,291.19,6.5
1987,6.44,293.87,6.5
1987,6.44,289.85,6.5
1987,6.43,290.3,6.5
1987,6.47,296.55,6.6
1987,6.01,298.33,5.4
1987,6.02,308.61,5.4
1987,6.02,316.2,5.4
1987,6.02,313.97,5.4
1987,6.04,309.5,5.4
1987,6.06,300.57,5.5
1987,6.06,310.84,5.6
1987,6.06,302.35,5.5
1987,5.31,310.84,7.6
1987,5.31,294.76,7.7
1987,5.31,304.59,7.7
1987,5.32,292.08,7.7
1987,5.33,301.91,7.7
1987,5.33,298.33,7.7
1987,5.33,298.78,7.7
1987,5.44,311.73,7.8
1987,5.44,298.78,7.8
1987,5.45,299.23,7.8
1987,5.44,297.89,7.8
1987,5.45,299.23,7.8
1987,5.44,304.14,7.8
1987,5.43,291.64,7.8
1987,5.32,297.44,8.1
1987,5.32,297.89,8
1987,5.32,297.89,8.1
1987,5.32,302.35,8.1
1987,5.33,294.31,8.1
1987,5.22,307.71,8
1987,5.84,292.53,5.7
1987,5.84,296.55,5.7
1987,5.84,301.46,5.7
1987,5.96,294.31,5.5
1987,6,300.12,5.5
1987,6,293.42,5.5
1987,6,294.76,5.4
1987,5.75,294.31,6.6
1987,5.76,296.99,6.7
1987,5.75,292.97,6.7
1987,5.76,291.19,6.6
1987,5.83,291.64,6.4
1987,6.21,289.85,5.8
1987,6.28,291.64,5.6
1987,5.99,294.31,5.3
1987,5.99,296.99,5.3
1987,5.99,304.59,5.3
1987,6,295.21,5.3
1987,6,309.05,5.3
1987,6,299.23,5.3
1987,6.21,293.42,5.3
1987,6.21,291.19,5.3
1987,6.21,293.87,5.3
1987,6.21,296.99,5.3
1987,6.21,292.08,5.4
1987,6.21,291.19,5.3
1987,6.21,294.76,5.4
1987,-9,294.76,6.4
1987,6.21,300.12,6.4
1987,6.21,294.76,6.4
1987,6.21,293.87,6.4
1987,6.21,293.87,6.5
1987,6.22,301.01,6.6
1987,6.25,305.93,6.9
1987,-9,305.93,7.1
1987,5.59,309.05,7
1987,5.59,295.65,7
1987,5.59,296.99,7
1987,5.59,295.65,7.1
1987,5.59,296.1,7.1
1987,5.59,302.8,7.1
1987,-9,302.8,6.7
1987,5.92,306.82,6.7
1987,5.92,294.76,6.7
1987,5.92,296.1,6.7
1987,5.92,295.65,6.7
1987,5.92,300.12,6.7
1987,5.92,291.64,6.6
1987,-9,291.64,5.7
1987,4.58,305.03,5.5
1987,4.58,302.8,5.5
1987,4.58,302.35,5.4
1987,4.54,288.51,5.6
1987,4.1,317.98,5.5
1987,-9,317.98,5.7
1987,5.21,308.16,5.6
1987,5.22,297.44,5.6
1987,5.22,300.12,5.6
1987,5.22,298.33,5.7
1987,5.22,296.55,5.6
1987,-9,296.55,6.1
1987,5.63,305.03,6.2
1987,5.63,305.48,6.2
1987,5.63,296.99,6.1
1987,5.63,296.1,6.2
1987,5.66,296.1,6.1
1987,-9,296.1,15.4
1987,4.51,308.61,15.4
1987,4.42,305.93,15.4
1987,4.51,311.73,15.4
1987,4.51,309.05,15.4
1987,4.48,304.14,15.5
1987,5.04,292.97,5.9
1987,5.03,306.37,6
1987,5.04,297.89,6
1987,4.77,292.53,6
1987,4.76,309.05,6.1
1987,4.73,303.69,6.1
1987,4.71,303.25,6.1
1987,4.71,301.91,6.1
1987,4.71,315.75,6.1
1987,3.13,324.24,3.9
1987,3.14,335.4,4
1987,3.11,324.68,4.2
1987,3.11,320.66,4.3
1987,4.51,310.39,5.7
1987,4.51,309.5,5.7
1987,4.5,308.61,5.7
1987,4.5,262.61,5.7
1987,4.52,305.03,5.7
1987,3.96,316.2,5.9
1987,3.96,331.83,5.9
1987,3.96,319.32,5.9
1987,3.92,317.54,8.1
1987,3.92,330.04,8.1
1987,3.91,332.28,8.1
1987,3.91,329.15,8.1
1987,3.66,323.79,13.5
1987,3.66,321.56,13.5
1987,3.65,333.62,13.4
1987,3.64,296.1,12.9
1987,3.64,333.62,12.6
1987,3.64,323.79,11.9
1987,3.63,330.04,12
1987,3.63,347.01,11.9
1987,3.63,350.59,11.9
1987,4.3,333.17,9.6
1987,4.3,336.74,9.8
1987,4.31,326.47,9.7
1987,4.56,310.39,9.9
1987,4.74,331.38,9.9
1987,6.01,299.23,7.5
1987,6.01,306.82,7.5
1987,6.01,320.66,7.5
1987,6.01,318.43,7.5
1987,6.01,319.32,7.5
1987,5.46,320.66,10.5
1987,5.46,315.75,10.4
1987,5.46,330.94,10.4
1987,5.46,322.45,10.4
1987,5.47,307.27,10.4
1987,5.46,320.66,10.5
1987,3.88,319.32,16.4
1987,3.86,309.95,16.5
1987,4.02,315.75,15.6
1987,4.04,318.88,15.4
1987,5.95,288.96,9.9
1987,5.95,286.28,9.8
1987,5.95,284.94,9.9
1987,5.95,286.28,9.8
1987,5.95,286.72,9.9
1987,5.96,294.76,9.8
1987,4.81,337.64,14.2
1987,4.81,352.82,14.2
1987,4.81,305.93,14.1
1987,4.8,300.12,14.2
1987,4.81,316.2,14.1
1987,4.81,305.93,14.1
1987,3.7,321.56,21.4
1987,3.7,299.67,21.4
1987,3.71,308.16,21.4
1987,3.73,324.24,21.2
1987,3.74,310.39,21.1
1987,3.55,335.85,24
1987,3.42,337.19,24.4
1987,3.43,338.98,23.6
1987,3.44,330.04,23.1
1987,4.97,309.5,6.6
1987,4.97,326.47,6.7
1987,4.97,321.11,6.7
1987,4.98,319.77,6.6
1987,4.98,322.45,6.6
1987,4.37,315.75,10.1
1987,4.37,312.18,10.2
1987,4.37,313.52,10.2
1987,4.39,309.5,10.2
1987,4.41,306.82,10.3
1987,4.41,309.05,10.3
1987,4,330.94,9
1987,3.99,325.13,8.9
1987,3.98,308.61,8.9
1987,3.98,307.71,8.9
1987,4.35,297.44,4.4
1987,4.35,297.89,4.4
1987,4.35,298.78,4.4
1987,4.35,300.12,4.4
1987,3.7,316.65,2.8
1987,3.71,335.4,2.8
1987,3.71,316.65,2.7
1987,3.71,315.75,2.7
1987,3.71,331.38,2.8
1987,3.53,309.05,3.8
1987,3.53,311.29,3.8
1987,3.54,308.16,3.8
1987,3.54,310.84,3.7
1987,4.15,311.73,4.4
1987,4.08,302.8,4.4
1987,4.16,309.5,4.4
1987,4.16,306.37,4.4
1987,4.16,303.25,4.4
1987,4.16,297.89,4.4
1987,4.16,297.44,4.4
1987,5.54,288.96,6.9
1987,5.54,288.96,6.9
1987,5.53,288.51,6.9
1987,5.54,288.51,6.9
1987,5.54,288.96,6.9
1987,5.54,288.96,7
1987,5.53,288.51,7
1987,4.68,297.44,5.6
1987,4.7,301.01,5.7
1987,4.69,299.67,5.6
1987,4.7,303.69,5.6
1987,4.7,296.99,5.7
1987,4.7,301.01,5.7
1987,4.86,297.44,5.9
1987,3.5,343.44,3.2
1987,3.5,316.65,3.2
1987,3.52,314.86,3.2
1987,3.5,315.75,3.2
1987,4.31,320.66,5.5
1987,4.31,305.93,5.6
1987,4.3,300.12,5.6
1987,4.31,305.48,5.6
1987,4.32,307.27,5.6
1987,4.31,310.39,5.6
1987,3.6,338.53,8.5
1987,3.59,305.03,8.6
1987,3.59,317.09,8.6
1987,3.64,302.35,8.5
1987,3.8,302.35,7.9
1987,3.8,298.78,8
1987,3.13,321.56,19
1987,3.13,316.2,18.9
1987,3.42,328.26,17.4
1987,3.61,305.93,12.4
1987,3.62,305.48,12.4
1987,2.66,327.36,31.6
1987,2.66,327.36,31.6
1987,2.68,324.24,31.5
1987,2.68,321.11,31.2
1987,2.38,345.67,35.5
1987,2.38,322,35
1987,2.4,355.05,35.2
1987,2.76,315.31,17
1987,2.77,316.65,16.6
1987,2.9,313.07,15.5
1987,2.96,326.02,13.9
1987,3.05,311.73,13.7
1987,4.3,332.72,1.8
1987,4.3,342.99,1.8
1987,4.3,317.09,1.8
1987,4.3,317.98,1.8
1987,4.3,316.65,1.8
1987,4.3,321.56,1.8
1987,4,313.97,3.3
1987,3.99,312.18,3.3
1987,4,304.14,3.3
1987,3.98,303.25,3.4
1987,3.98,301.46,3.4
1987,3.98,305.03,3.4
1987,2.86,316.2,14.7
1987,2.87,314.86,14.7
1987,2.87,308.16,14.8
1987,2.94,311.29,14.3
1987,2.94,309.05,14.1
1987,1.16,315.31,35.2
1987,1.36,314.41,33
1987,1.39,323.79,33
1987,1.4,323.79,32.8
1987,1.13,330.94,36.2
1987,1.15,331.38,36.4
1987,1.17,382.74,36.1
1987,1.64,326.47,33.4
1987,1.87,319.32,32.2
1987,2.05,317.54,27.9
1987,2.05,326.47,26.9
1987,1.34,353.27,53.7
1987,1.7,328.26,37
1987,2.45,324.68,19.8
1987,2.47,315.75,19.5
1987,2.48,317.09,19.4
1987,1.5,351.93,43
1987,2.66,312.63,16.1
1987,3.01,314.41,14
1987,3.16,315.31,13.4
1987,3.17,309.95,13.3
1987,3.9,310.84,7.2
1987,3.88,312.63,7
1987,3.9,307.71,7
1987,3.91,305.93,7
1987,3.9,306.82,7
1987,4.02,308.61,2.1
1987,4.01,326.02,2.2
1987,3.97,301.46,2.5
1987,3.93,301.46,2.4
1987,3.86,309.5,2.6
1987,3.85,320.66,2.6
1987,3.78,310.84,3
1987,3.77,309.05,3
1987,3.78,306.37,3
1987,3.77,308.16,3
1987,3.72,305.48,3.1
1987,3.72,320.22,3.1
1987,5.06,294.31,6.6
1987,5.09,301.01,6.6
1987,5.08,306.37,6.6
1987,5.12,296.55,6.6
1987,5.11,301.01,6.7
1987,5.07,301.01,6.7
1987,5.07,294.76,6.6
1987,4.35,305.48,5.1
1987,4.36,304.59,5.1
1987,4.36,304.59,5.1
1987,4.37,302.35,5.2
1987,4.5,299.23,5.5
1987,4.51,300.57,5.5
1987,4.61,298.78,5.7
1987,4,310.84,3.9
1987,4.03,302.8,3.9
1987,4.02,304.59,4
1987,4.03,310.39,4
1987,4.03,303.25,4
1987,4.05,302.8,4
1987,3.91,315.75,3.5
1987,3.92,312.18,3.5
1987,3.91,306.82,3.6
1987,3.91,312.18,3.6
1987,3.91,303.25,3.4
1987,4.02,309.95,3.2
1987,2.49,340.32,21.1
1987,2.51,345.23,21
1987,2.79,337.19,19.5
1987,2.96,326.47,18.5
1987,2.96,328.7,18.1
1987,1.76,344.78,28.4
1987,1.77,346.12,28.4
1987,2.68,330.94,20.7
1987,2.72,329.15,19.7
1987,1.42,344.78,33.7
1987,1.39,348.8,32.5
1987,1.41,347.46,32.5
1987,0.3,375.15,171
1987,0.7,365.77,193
1987,0.6,365.77,128
1987,0.8,365.77,207
1987,0.8,350.14,293
1987,1,303.25,293
1987,1,284.49,300
1987,1.3,300.12,371
1987,1.2,287.62,288
1987,1.5,278.68,303
1987,1.2,284.04,300
1987,0.7,281.36,241
1987,5.6,286.72,264
1987,5.9,289.4,226
1987,5.6,312.63,306
1987,5.4,273.77,331
1987,5.1,298.78,85.7
1987,5.7,303.25,127.8
1987,5.9,300.12,99.2
1987,5,310.84,104.2
1987,5.7,294.76,117.1
1987,6.4,311.29,45.7
1988,4.91,341.21,10.7
1988,4.89,341.66,10.7
1988,5,336.3,11.6
1988,5.01,331.38,13
1988,6.01,282.7,9.1
1988,6.15,263.5,9.2
1988,4.51,357.29,8.3
1988,4.63,358.18,8
1988,4.71,354.16,7.8
1988,5.05,347.91,7.9
1988,4.29,373.81,6.5
1988,4.3,353.27,6.5
1988,4.51,364.88,7.3
1988,4.8,363.54,7.4
1988,4.83,363.54,8
1988,4.9,358.63,8.7
1988,4.73,374.26,2.4
1988,4.67,345.23,2.4
1988,4.66,334.51,2.4
1988,4.65,343.89,2.4
1988,4.65,347.91,2.3
1988,4.72,338.98,2.4
1988,4.6,334.06,2.5
1988,4.54,305.93,2.6
1988,4.58,348.8,2.5
1988,4.74,342.99,2.6
1988,4.9,326.02,25.7
1988,3.7,339.42,27.1
1988,3.4,361.75,114.2
1988,3.3,393.02,65
1988,4.4,348.35,128
1988,5,352.82,200
1988,4.3,325.13,121.4
1988,4.5,325.13,107.1
1988,4.5,318.88,92.8
1988,4.4,328.26,143
1988,4.1,343.89,286
1988,4.1,325.13,378
1988,4.1,328.26,393
1988,4.3,318.88,378
1988,6.2,347.01,25.9
1988,6.2,340.76,25.3
1988,6.1,347.01,11.6
1988,6.3,350.14,11.3
1988,5.8,359.52,10.8
1988,5.8,353.27,11
1988,5.8,353.27,10.8
1988,6.2,350.14,10.7
1988,5.8,362.65,15.2
1988,5.9,353.27,15.1
1988,5.8,356.39,14.3
1988,6.4,340.76,11
1988,6.6,322,9.8
1988,6.7,306.37,10.2
1988,5.5,350.14,22.6
1988,5.7,334.51,18.7
1988,6,306.37,10.7
1988,6.1,309.5,10.2
1988,6.1,312.63,9.9
1988,5.8,343.89,23.6
1988,5.9,337.64,23.9
1988,5.9,331.38,23.4
1988,6.4,271.98,16.1
1988,5.7,334.51,16.8
1988,5.7,340.76,16.7
1988,5.8,334.51,15.4
1988,6,325.13,10.1
1988,6.1,303.25,10.1
1988,6.2,309.5,9.9
1988,6.3,306.37,9.8
1988,5.8,362.65,15
1988,5.8,365.77,14.9
1988,5.8,334.51,14.8
1988,5.8,343.89,14
1988,6.1,315.75,9.6
1988,6.4,303.25,9.6
1988,5.7,362.65,10.8
1988,5.5,365.77,10.6
1988,5.5,365.77,10.5
1988,5.5,365.77,10.6
1988,5.5,365.77,10.4
1988,5,347.01,11.6
1988,5,347.01,11.9
1988,5.3,343.89,11.6
1988,5.7,340.76,9.7
1988,6.3,271.98,10
1988,5.2,343.89,11.8
1988,5.2,343.89,12.1
1988,5.4,340.76,12.6
1988,5.4,334.51,14.8
1988,6.3,287.62,10.4
1988,6.3,265.73,10.4
1988,5.1,347.01,12.6
1988,5.1,343.89,12.6
1988,5.2,340.76,13.1
1988,5.7,312.63,13.1
1988,6.4,275.11,10.4
1988,6.3,265.73,10.2
1988,5.3,316.2,476
1988,6.5,318.88,469
1988,6.4,316.2,485
1988,6,329.6,196
1988,6.1,321.56,169
1988,5.9,330.04,259
1988,6.1,337.19,223
1988,5.9,319.32,100.7
1988,6,306.82,57.1
1988,6.3,305.93,54.3
1988,6.4,296.55,46.4
1988,6.4,310.39,40.7
1988,6.3,312.63,69.2
1988,4.4,296.55,367
1988,4.7,280.92,478
1988,4.7,275.11,495
1988,5.7,251.89,32.8
1988,5.1,245.63,80
1988,5.1,241.17,75
1988,5,266.18,90
1988,4.5,251.89,218
1988,4.6,250.99,227
1988,4.6,244.29,237
1988,4.6,239.38,275
1988,4.8,252.78,92.1
1988,5,240.72,101.4
1989,4.68,378.72,5.9
1989,4.59,347.01,5.9
1989,4.39,349.25,5.9
1989,4.62,346.12,6
1989,4.54,314.86,6.5
1989,4.55,309.05,6.7
1989,4.45,371.13,5.7
1989,4.41,354.16,5.7
1989,4.32,351.03,5.6
1989,4.32,346.12,5.7
1989,4.33,346.12,5.6
1989,4.36,337.19,5.6
1989,4.51,352.82,5.2
1989,4.46,355.95,5.3
1989,4.46,353.27,5.3
1989,4.47,351.48,5.3
1989,4.41,338.98,8.7
1989,4.42,344.78,8.6
1989,4.38,344.78,8.5
1989,4.45,342.1,8.4
1989,4.66,309.5,9
1989,4.75,296.55,9.5
1989,4.2,349.69,8.1
1989,4.23,340.32,8.1
1989,4.18,349.69,8.2
1989,4.19,338.98,8.2
1989,5.11,339.42,2.6
1989,5.06,338.98,2.6
1989,5.06,343.89,2.6
1989,5.06,344.78,2.6
1989,5.09,337.64,2.6
1989,6.1,250.99,3.9
1989,4.83,347.46,2.6
1989,4.76,351.93,2.6
1989,4.76,348.8,2.6
1989,4.89,342.99,2.8
1989,5.1,334.51,114.2
1989,5.4,334.51,142.8
1989,5.2,343.89,142.8
1989,5,343.89,193
1989,5,340.76,300
1989,5.3,325.13,428
1989,5,343.89,436
1989,5,334.51,386
1989,4.62,356.39,10.8
1989,4.62,359.52,10.6
1989,4.63,359.52,10.5
1989,4.62,359.52,10.6
1989,4.63,350.14,10.5
1989,4.87,362.65,17.6
1989,4.86,362.65,18
1989,4.84,362.65,16.3
1989,4.9,359.52,17.4
1989,4.68,356.39,10.1
1989,4.68,359.52,9.8
1989,4.66,356.39,9.7
1989,4.65,356.39,9.6
1989,4.64,359.52,9.1
1989,4.59,340.76,8.9
1989,4.55,331.38,9.3
1989,4.73,343.89,8.6
1989,4.7,343.89,8.7
1989,4.62,334.51,8.9
1989,4.67,337.64,9
1989,4.59,334.51,9.2
1989,4.57,322,8
1989,4.26,353.27,7.9
1989,4.26,362.65,7.8
1989,4.23,356.39,8
1989,4.57,340.76,8.5
1989,4.46,337.64,8.7
1989,4.51,334.51,8.6
1989,4.37,356.39,8.1
1989,4.37,356.39,8.4
1989,4.34,353.27,8.5
1989,4.34,356.39,8.6
1989,4.35,353.27,8.6
1989,4.42,353.27,8.2
1989,4.42,356.39,8.1
1989,4.4,347.01,8.3
1989,4.55,337.64,9
1989,4.67,337.64,9.4
1989,4.75,328.26,9.6
1989,4.75,331.38,9.7
1989,4.42,381.4,8.1
1989,4.41,393.91,8
1989,4.41,372.02,8.3
1989,4.5,353.27,8.8
1989,4.66,353.27,9.3
1989,4.84,340.76,9.6
1989,4.4,362.65,12.9
1989,4.41,372.02,12.1
1989,4.4,375.15,11.9
1989,4.38,372.02,11.7
1989,4.25,362.65,9.9
1989,4.24,359.52,9.9
1989,4.24,365.77,9.7
1989,4.25,362.65,9.9
1989,6.1,328.26,423
1989,6.1,347.01,416
1989,5.9,318.88,414
1989,5.5,309.5,192
1989,5.8,317.09,197
1989,5.5,318.88,196
1989,5.7,313.07,233
1989,5.3,316.2,111
1989,5.6,306.82,80
1989,5.8,312.18,65
1989,5.8,292.97,70.7
1989,6,315.75,52.1
1989,5.9,321.56,73.5
1989,1.99,312.63,255
1989,1.72,293.87,382
1989,1.73,309.5,377
1989,2.47,306.37,103
1989,2.66,306.37,96.4
1989,2.48,314.41,112
1989,2.34,328.26,138
1989,3.62,300.12,35.7
1989,3.5,290.74,46.4
1989,3.74,295.21,34.3
1989,3.53,300.12,35
1989,4.56,303.25,27.1
1989,3.23,291.19,43.6
1990,4.46,361.31,4.8
1990,4.4,360.41,4.8
1990,4.38,356.84,4.9
1990,4.38,359.52,4.9
1990,4.59,350.59,5.7
1990,4.65,322.9,6
1990,4.51,358.18,4.9
1990,4.43,360.41,4.9
1990,4.43,360.41,4.9
1990,5.21,324.24,5.9
1990,4.61,346.57,7.9
1990,4.56,346.12,7.9
1990,4.56,346.12,7.9
1990,4.55,346.12,7.9
1990,4.58,344.33,8
1990,4.51,344.78,8
1990,4.53,343.44,8.1
1990,4.52,343.44,8.1
1990,4.6,344.33,8.2
1990,4.91,319.32,9.2
1990,5.16,346.57,7.4
1990,5.17,344.33,7.6
1990,5.16,343.44,7.4
1990,5.19,349.69,7.4
1990,5.22,342.99,7.3
1990,5.3,340.76,7.2
1990,-9,347.91,4.9
1990,5.14,348.8,4.9
1990,5.13,349.25,4.9
1990,5.13,349.25,4.9
1990,5.13,355.5,4.9
1990,3.6,350.14,107.1
1990,4.6,331.38,57.8
1990,4.6,331.38,50.7
1990,4.4,331.38,92.8
1990,3.6,356.39,221
1990,4.1,331.38,328
1990,4.1,325.13,378
1990,3.4,331.38,336
1990,4.8,312.63,71.4
1990,6.2,331.38,70
1990,6.2,312.63,67.1
1990,5.9,287.62,107.1
1990,5.4,287.62,228
1990,5.9,322,336
1990,6.1,306.37,364
1990,5.2,275.11,336
1990,3.97,365.77,9.7
1990,4.01,365.77,7.9
1990,4.19,362.65,7.3
1990,4.21,362.65,5.7
1990,4.45,356.39,6.9
1990,4.45,359.52,6.6
1990,4.46,359.52,6.4
1990,4.67,353.27,6.2
1990,4.99,347.01,5.9
1990,5.08,325.13,6.3
1990,4.31,353.27,5.8
1990,4.31,350.14,5.9
1990,4.31,350.14,5.8
1990,4.31,353.27,5.1
1990,4.31,353.27,5.3
1990,4.31,353.27,5
1990,4.31,353.27,5.4
1990,4.42,337.64,6.2
1990,4.41,347.01,7.7
1990,4.41,343.89,7.6
1990,4.4,343.89,7.6
1990,-9,315.75,7.8
1990,4.23,353.27,7.9
1990,4.23,353.27,7.9
1990,4.34,350.14,7.5
1990,4.8,318.88,7.9
1991,0.24,403.29,18.9
1991,0.36,400.16,17.2
1991,0.02,403.29,23.2
1991,0.48,401.95,14.2
1991,0.48,400.16,14.2
1991,0.55,400.61,14.3
1991,0.23,400.16,18.1
1991,0.07,402.39,17.2
1991,0.2,369.34,336
1991,0.3,353.71,378
1991,-0.2,369.34,200
1991,-0.3,359.97,100
1991,0.6,353.71,78.5
1991,0.7,350.59,78.5
1991,0.3,353.71,107
1991,4.28,347.01,12.9
1991,4.4,353.27,9
1991,4.43,365.77,10.2
1991,3.97,359.52,10
1991,4.36,362.65,8
1991,4.28,347.01,6.6
1991,4.29,347.01,6.9
1991,5.54,306.37,7.9
1991,-9,362.65,9.1
1991,3.9,368.9,8.9
1991,5.41,309.5,9
1991,4.96,309.5,8.3
1991,5.18,309.5,8.6
1991,5.56,281.36,8.6
1991,5.57,271.98,8.8
1991,3.17,350.14,8.3
1991,4.43,309.5,8.3
1991,5.49,281.36,8.7
1991,5.63,262.61,8.8
1991,2.96,350.14,33.5
1991,3.52,343.89,31.3
1991,4.38,265.73,15.9
1991,2.7,365.77,22.3
1991,3.87,350.14,11.9
1991,5.25,268.86,12.6
1991,2.92,365.77,12.9
1991,2.96,365.77,10.6
1991,5.46,284.49,8.8
1991,5.57,256.35,9.3
1991,3.07,362.65,8.6
1991,3.09,356.39,8.9
1991,5.57,256.35,9.1
1991,3.04,368.9,8.9
1991,3.02,362.65,9.6
1991,5.53,265.73,9.5
1991,2.87,350.59,51.1
1991,2.33,353.71,58.5
1991,2.69,340.76,56.4
1991,0.51,375.6,64.1
1991,0.87,391.23,63.2
1991,1.2,381.85,69.2
1991,0.89,375.6,72.5
1991,4.28,328.26,54.6
1991,5.27,312.63,22.6
1991,4.53,318.88,24.4
1991,4.85,315.75,25.6
1991,4.38,331.38,23
1991,4.55,318.88,35.8
1991,3.43,322,27
1991,0.6,343.89,350
1992,3.08,379.17,10.2
1992,3.25,364.88,9.4
1992,3.37,349.69,7.1
1992,3.01,396.14,6.8
1992,3.16,378.72,6.7
1992,3.22,354.61,6.3
1992,3.3,354.16,6.7
1992,3.63,319.32,7.2
1992,4.8,340.76,321
1992,4.5,356.39,400
1992,4.8,337.64,393
1992,4.7,340.76,414
1992,6,356.39,350
1992,4.7,350.14,364
1992,5.4,415.79,236
1992,4.1,334.51,100
1992,4.2,328.26,78.5
1992,6.8,331.38,54.3
1992,4.1,334.51,107.1
1992,3.51,353.27,11.9
1992,4.58,378.28,10.4
1992,4.51,368.9,5
1992,4.24,359.52,2.6
1992,4.32,365.77,2.6
1992,4.27,350.14,2.6
1992,4.28,368.9,2.7
1992,4.45,359.52,2.7
1992,4.18,340.76,5.5
1992,4.36,334.51,5.2
1992,4.78,337.64,4.8
1992,5.46,250.1,4.1
1992,3.85,340.76,11.3
1992,4.67,340.76,10.7
1992,4.04,356.39,6.9
1992,4.45,359.52,7.8
1992,4.72,340.76,7.8
1992,3.85,356.39,3.6
1992,4.12,353.27,4.1
